date,rawContent,renderedContent,id,place
2021-09-21 20:57:13+00:00,@PabloReports @aguilauro87 @Montu0004 @PabloReports one point to note.The documented immigrants are ready to pay an additional fees to get GC that would raise $15B and we don’t mind if it’s used towards undocumented. It’s a win-win formula. We are not against any immigrants. We and our issues have been ignored.,@PabloReports @aguilauro87 @Montu0004 @PabloReports one point to note.The documented immigrants are ready to pay an additional fees to get GC that would raise $15B and we don’t mind if it’s used towards undocumented. It’s a win-win formula. We are not against any immigrants. We and our issues have been ignored.,1440419870877708298,
2021-09-21 20:57:07+00:00,"@lisenclose @Nai1216 @TorraineWalker Oof, you hate black immigrants and don't like talib kweli? You're just telling on yourself all over the place. Social medias not for everyone, but if you want to advertise your hate thats certainly your right","@lisenclose @Nai1216 @TorraineWalker Oof, you hate black immigrants and don't like talib kweli? You're just telling on yourself all over the place. Social medias not for everyone, but if you want to advertise your hate thats certainly your right",1440419843379904512,
2021-09-21 20:56:58+00:00,"Happening Now: We join thousands of immigrant essential workers &amp; allies marching in DC to ensure that Democrats make good on their promises and deliver a pathway to citizenship. 

#WelcomeBackCongress #WeAreHome https://t.co/qAOyPJXJuP","Happening Now: We join thousands of immigrant essential workers &amp; allies marching in DC to ensure that Democrats make good on their promises and deliver a pathway to citizenship. 

#WelcomeBackCongress #WeAreHome https://t.co/qAOyPJXJuP",1440419807958949891,
2021-09-21 20:56:53+00:00,@AndrewJ132 @prageru Wow I wonder why immigrants don't like Republicans it's not like they're overwhelmingly hostile towards them or anything,@AndrewJ132 @prageru Wow I wonder why immigrants don't like Republicans it's not like they're overwhelmingly hostile towards them or anything,1440419788136673288,
2021-09-21 20:56:51+00:00,@ggreenwald Or @PressSec saying illegal immigrants don’t need to be vaccinated. They only want to force Americans to be vaccinated and masked. Sickening!,@ggreenwald Or @PressSec saying illegal immigrants don’t need to be vaccinated. They only want to force Americans to be vaccinated and masked. Sickening!,1440419777915219968,
2021-09-21 20:56:50+00:00,"@DickDurbin .@SenatorDurbin You need to stop hurting legal immigrants.
Get 60002/3/4 approved now.
#DurbinBansIndians #DurbinBlocksLegalImmigrants
@JudiciaryDems","@DickDurbin .@SenatorDurbin You need to stop hurting legal immigrants.
Get 60002/3/4 approved now.
#DurbinBansIndians #DurbinBlocksLegalImmigrants
@JudiciaryDems",1440419775604158465,
2021-09-21 20:56:47+00:00,It’s hard to believe someone as dumb and inept as Jordan is in congress. Why doesn’t he make it a mandate to have immigrant vaccinated?  Or do something instead of complaining.,It’s hard to believe someone as dumb and inept as Jordan is in congress. Why doesn’t he make it a mandate to have immigrant vaccinated?  Or do something instead of complaining.,1440419761448370183,
2021-09-21 20:56:43+00:00,"@Putitindabasket @traecrowder Me too. Along with, haven’t noticed anyone giving a shit about immigrants and poor peoppe in a minute","@Putitindabasket @traecrowder Me too. Along with, haven’t noticed anyone giving a shit about immigrants and poor peoppe in a minute",1440419746780893199,
2021-09-21 20:56:41+00:00,"@BrianWSalisbury @NorskLadyWolf @DZaia40 Only in so far as what the policies surrounding immigrants (both legal and illegal) eligibility for the vaccine were, if there was a concerted drive targeted at that demographic and if any/all of their &lt;equivalent to states/parishes/counties&gt; required photo id (or any id)","@BrianWSalisbury @NorskLadyWolf @DZaia40 Only in so far as what the policies surrounding immigrants (both legal and illegal) eligibility for the vaccine were, if there was a concerted drive targeted at that demographic and if any/all of their &lt;equivalent to states/parishes/counties&gt; required photo id (or any id)",1440419737456943110,
2021-09-21 20:56:35+00:00,"Thead:I simply refuse to take a seat to a group of immigrants black or otherwise who this system will elevate over us , give all the tangibles to ,set them in our neighborhoods Create laws for and have them actively fight against us as a buffer class , I understand the emotional","Thead:I simply refuse to take a seat to a group of immigrants black or otherwise who this system will elevate over us , give all the tangibles to ,set them in our neighborhoods Create laws for and have them actively fight against us as a buffer class , I understand the emotional",1440419709313191944,
2021-09-21 20:56:27+00:00,"@JudiciaryGOP The immigrants are paid by our tax money, so the immigrants will do whatever the liberals tell them too.

Whereas American citizens, we are the slaves to the people that steal our money &amp; abuse us...our government","@JudiciaryGOP The immigrants are paid by our tax money, so the immigrants will do whatever the liberals tell them too.

Whereas American citizens, we are the slaves to the people that steal our money &amp; abuse us...our government",1440419675947429891,
2021-09-21 20:56:23+00:00,so you're calling dee a filthy dirty lying immigrant now?,so you're calling dee a filthy dirty lying immigrant now?,1440419659824566273,
2021-09-21 20:56:19+00:00,@toog_dan @MayorofLondon Sadiq Khan was first elected on Labour's platform of more deportations to get illegal immigrants out and creating a points based immigration system.,@toog_dan @MayorofLondon Sadiq Khan was first elected on Labour's platform of more deportations to get illegal immigrants out and creating a points based immigration system.,1440419642619555846,
2021-09-21 20:56:14+00:00,@DaveRoberts08 @nasescobar316 @BensmanTodd That’s the part that makes them look down on BLK AMs: THEY THINK THEYVE FOUND A BETTER LIFE. I realized this the other day. I think a lot of BLK immigrants think they’ve made a better life simply due to living in America. You can see this same attitude in BLK AMs in the suburbs.,@DaveRoberts08 @nasescobar316 @BensmanTodd That’s the part that makes them look down on BLK AMs: THEY THINK THEYVE FOUND A BETTER LIFE. I realized this the other day. I think a lot of BLK immigrants think they’ve made a better life simply due to living in America. You can see this same attitude in BLK AMs in the suburbs.,1440419625066385417,
2021-09-21 20:56:13+00:00,"Jen pskai today said illegal immigrants wont stay here long, you are all sheep","Jen pskai today said illegal immigrants wont stay here long, you are all sheep",1440419617738948608,
2021-09-21 20:56:09+00:00,"@TheLeadCNN I don’t think the VP was critizing her own administration but the horrific cruel actions of the border patrol .
I might add Biden didn’t personally invite thousands of immigrants to the border .
Everyday you and other CNN news shows remind me of Fox News .","@TheLeadCNN I don’t think the VP was critizing her own administration but the horrific cruel actions of the border patrol .
I might add Biden didn’t personally invite thousands of immigrants to the border .
Everyday you and other CNN news shows remind me of Fox News .",1440419600101875713,
2021-09-21 20:55:58+00:00,@Black_Action @UrHuckleberry13 #immigration #immigrants #reparations #Freedmen,@Black_Action @UrHuckleberry13 #immigration #immigrants #reparations #Freedmen,1440419553918390276,
2021-09-21 20:55:57+00:00,@PlanetWilson1 Is anyone upset that they aren't actually Haitian but are Somalian immigrant terrorists?,@PlanetWilson1 Is anyone upset that they aren't actually Haitian but are Somalian immigrant terrorists?,1440419552223850501,
2021-09-21 20:55:47+00:00,"@DolyBegum @GuledArale i was happy to cast my vote for Guled last week! however, it was sad to see how the liberal incumbent got such a huge % of the vote, especially considering his total inaction around the immigrant communities in his riding. hopefully the next election isn't during a pandemic.","@DolyBegum @GuledArale i was happy to cast my vote for Guled last week! however, it was sad to see how the liberal incumbent got such a huge % of the vote, especially considering his total inaction around the immigrant communities in his riding. hopefully the next election isn't during a pandemic.",1440419510029221894,
2021-09-21 20:55:38+00:00,@wkyc I’m angry about all the thousands and thousands of illegal immigrants who are coming into my country with COVID CLOSE THE SOUTHERN BORDER!!!!!!!,@wkyc I’m angry about all the thousands and thousands of illegal immigrants who are coming into my country with COVID CLOSE THE SOUTHERN BORDER!!!!!!!,1440419470950879237,
2021-09-21 20:55:34+00:00,BREAKING: Local Republicans are struggling to explain how their getting fake vaccination documents to do stuff in America is different from immigrants getting fake documents to do stuff in America.,BREAKING: Local Republicans are struggling to explain how their getting fake vaccination documents to do stuff in America is different from immigrants getting fake documents to do stuff in America.,1440419456350507008,
2021-09-21 20:55:33+00:00,"Jen #Psaki actually said that people flying into the US need a vaccine passport, but illegal immigrants do NOT because they are ""not planning on staying as long"". #StupidOrLiar #PsakiLies","Jen #Psaki actually said that people flying into the US need a vaccine passport, but illegal immigrants do NOT because they are ""not planning on staying as long"". #StupidOrLiar #PsakiLies",1440419451606683654,
2021-09-21 20:55:10+00:00,"@Rick_Crainium @Kiradiju @AntheiaMystic @HankMullaney @mrshhjones @peljswife @PissedWarrior @chauchat2021 @Roseofvictori @AreYouAFren @denise_snively @tigrerising @KarlKristo @khenry657 @spine1692 @mrsrdc1 @MammaJ7 @jancappy @ShowMeTheFather The Biden Administration sees no problem with these illnesses plus they are not wanting to vaccinate illegal immigrants for coronavirus

Someone else think this is odd?

https://t.co/jSNOMd1dWR","@Rick_Crainium @Kiradiju @AntheiaMystic @HankMullaney @mrshhjones @peljswife @PissedWarrior @chauchat2021 @Roseofvictori @AreYouAFren @denise_snively @tigrerising @KarlKristo @khenry657 @spine1692 @mrsrdc1 @MammaJ7 @jancappy @ShowMeTheFather The Biden Administration sees no problem with these illnesses plus they are not wanting to vaccinate illegal immigrants for coronavirus

Someone else think this is odd?

breitbart.com/politics/2021/…",1440419354688909312,
2021-09-21 20:55:01+00:00,@AdSalesSavant They are called “illegal” immigrants for a reason lol,@AdSalesSavant They are called “illegal” immigrants for a reason lol,1440419317514784768,
2021-09-21 20:55:01+00:00,It always baffles me how people who are born here can have more regressive views than immigrant folks,It always baffles me how people who are born here can have more regressive views than immigrant folks,1440419316596314117,
2021-09-21 20:55:00+00:00,No one is really offended about the Haitians being whipped by horseback riding border agents unless you're from the Caribbean or are another Black refugee/immigrant and know it can be you too. Let's not play that game for the public.,No one is really offended about the Haitians being whipped by horseback riding border agents unless you're from the Caribbean or are another Black refugee/immigrant and know it can be you too. Let's not play that game for the public.,1440419311726653450,
2021-09-21 20:54:53+00:00,"To address the labor shortage in the US, have we considered welcoming in more immigrants and refugees to take our jobs?","To address the labor shortage in the US, have we considered welcoming in more immigrants and refugees to take our jobs?",1440419284232982536,
2021-09-21 20:54:50+00:00,@MsLaToshaBrown @JoyAnnReid Are you serious? The government can't even hold instigators of an insurrection that caused the death of an American police officer. What makes you think Haitians immigrants would move them?,@MsLaToshaBrown @JoyAnnReid Are you serious? The government can't even hold instigators of an insurrection that caused the death of an American police officer. What makes you think Haitians immigrants would move them?,1440419270060429320,
2021-09-21 20:54:43+00:00,"@Swhit310 @AP The vast majority of “immigrants” apply to leave their country (or stay in another country) to escape persecution, oppression, economic hardship. “Refugees” often face more imminent hardship. Despite growing right-wing distrust and xenophobia, America was built by both groups.","@Swhit310 @AP The vast majority of “immigrants” apply to leave their country (or stay in another country) to escape persecution, oppression, economic hardship. “Refugees” often face more imminent hardship. Despite growing right-wing distrust and xenophobia, America was built by both groups.",1440419240775806988,
2021-09-21 20:54:40+00:00,"📢 Opinion | @JoshMandelOhio = Stephen Miller— #Islamaphobic, #racist anti-immigrant hardliners whose Jewish ancestors were welcomed in the US during after the Holocaust. Neither would have been born if their families hadn't emigrated. 😏

#GetInThenPullUpTheLadder #Ingrates https://t.co/V8R4QEzwEx","📢 Opinion | @JoshMandelOhio = Stephen Miller— #Islamaphobic, #racist anti-immigrant hardliners whose Jewish ancestors were welcomed in the US during after the Holocaust. Neither would have been born if their families hadn't emigrated. 😏

#GetInThenPullUpTheLadder #Ingrates https://t.co/V8R4QEzwEx",1440419229803581442,
2021-09-21 20:54:36+00:00,"Man, now immigrants are even stealing insurrectionists’ jobs!!  😆","Man, now immigrants are even stealing insurrectionists’ jobs!!  😆",1440419213429014529,
2021-09-21 20:54:34+00:00,"@SandroRubelli @DoctorP00477603 @ArthurSchwartz @SawyerHackett The US already accepts the most immigrants in the world and is one of the top grantees of asylum. So what’s the cap? If the entire world wanted in, would we be obligated to let them come?","@SandroRubelli @DoctorP00477603 @ArthurSchwartz @SawyerHackett The US already accepts the most immigrants in the world and is one of the top grantees of asylum. So what’s the cap? If the entire world wanted in, would we be obligated to let them come?",1440419204704858120,
2021-09-21 20:54:34+00:00,"@LuckyLuna07 @QasimRashid It’s not all peaches and cream in Canada, but the country as a whole is more welcoming to refugees, immigrants etc. It is more progressive then the US.  Less crime and gun control.  I don’t understand why the States don’t get with the program, we are a democracy here in Canada.","@LuckyLuna07 @QasimRashid It’s not all peaches and cream in Canada, but the country as a whole is more welcoming to refugees, immigrants etc. It is more progressive then the US.  Less crime and gun control.  I don’t understand why the States don’t get with the program, we are a democracy here in Canada.",1440419202163044354,
2021-09-21 20:54:32+00:00,@BernieSanders Exactly while we’re sitting here worrying about immigrants taking from us we have our own being greedy right here smh,@BernieSanders Exactly while we’re sitting here worrying about immigrants taking from us we have our own being greedy right here smh,1440419195880046593,
2021-09-21 20:54:27+00:00,"@KamalaHarris Haitian immigrants came to America because this is the land of new beginnings and dreams. The fact you have not spoken out about it is discouraging, given you come from a family of immigrants","@KamalaHarris Haitian immigrants came to America because this is the land of new beginnings and dreams. The fact you have not spoken out about it is discouraging, given you come from a family of immigrants",1440419173587296265,
2021-09-21 20:54:22+00:00,"@Warrigal83 @V32951124 Let every one everywhere in

I'm a Global community guy and the only ones Native are Indians

We are all immigrants from somewhere","@Warrigal83 @V32951124 Let every one everywhere in

I'm a Global community guy and the only ones Native are Indians

We are all immigrants from somewhere",1440419154398375944,
2021-09-21 20:54:19+00:00,"@HDGregg @GOPLeader @CBP Republicans endorse crimes against humanity to really teach those immigrants a lesson, and actually ignore the fact that American needs immigration, and lots of it.","@HDGregg @GOPLeader @CBP Republicans endorse crimes against humanity to really teach those immigrants a lesson, and actually ignore the fact that American needs immigration, and lots of it.",1440419142499069956,
2021-09-21 20:54:16+00:00,"@SO4JTV Veritas is Latin for Truth
As for Immigrants, you know who is considered an immigrant in America.

If this post offends you, then you are probably one of the people I am talking about.
If You Know You Know","@SO4JTV Veritas is Latin for Truth
As for Immigrants, you know who is considered an immigrant in America.

If this post offends you, then you are probably one of the people I am talking about.
If You Know You Know",1440419129924616197,
2021-09-21 20:54:15+00:00,".@POTUS @VP @SecMayorkas @DHS
Title 42 is exposing Black immigrants to violent attacks, kidnappings, extortion, and even death against Black people along the Mexican border. #Title42IsRacist #BlackAtTheBorder #MeteringIsRacist",".@POTUS @VP @SecMayorkas @DHS
Title 42 is exposing Black immigrants to violent attacks, kidnappings, extortion, and even death against Black people along the Mexican border. #Title42IsRacist #BlackAtTheBorder #MeteringIsRacist",1440419122131599367,
2021-09-21 20:53:55+00:00,"@KJP46 @VP All border patrol officers caught on horseback whipping Haitian human beings need to be fired. Post haste. 

Does America have a problem with White refugees, asylum seekers and/or immigrants? Or just the Black and Brown ones? I’m curious. #Haitians #BorderPatrol","@KJP46 @VP All border patrol officers caught on horseback whipping Haitian human beings need to be fired. Post haste. 

Does America have a problem with White refugees, asylum seekers and/or immigrants? Or just the Black and Brown ones? I’m curious. #Haitians #BorderPatrol",1440419039285678086,
2021-09-21 20:53:52+00:00,"@Jim_Jordan Because the American people can be forced to take it whereas immigrants can't be forced, since they aren't citizens.","@Jim_Jordan Because the American people can be forced to take it whereas immigrants can't be forced, since they aren't citizens.",1440419028967649284,
2021-09-21 20:53:43+00:00,"This is ridiculous these are not whips they are reins for horses and they are not whipping any immigrants, they also them to anything they are cowboys morons!","This is ridiculous these are not whips they are reins for horses and they are not whipping any immigrants, they also them to anything they are cowboys morons!",1440418987855126532,
2021-09-21 20:53:38+00:00,@Mhizz_Bee Oloriburuku illegal immigrant. Won ma deport iya e ni,@Mhizz_Bee Oloriburuku illegal immigrant. Won ma deport iya e ni,1440418969362452486,
2021-09-21 20:53:38+00:00,"@awakened_mama As someone who is a child of immigrants escaping a military dictatorship years ago, go f'ck your privilege. This isn't tyranny, unless you are First Nations.","@awakened_mama As someone who is a child of immigrants escaping a military dictatorship years ago, go f'ck your privilege. This isn't tyranny, unless you are First Nations.",1440418967034597380,
2021-09-21 20:53:30+00:00,"@nlx161 @nutser79 @ajplus A lot of countries with socialised medicine and free healthcare have more lax immigration policies than the US. As for automation, strong education and social care allows people to rise to more specialised fields. Immigrants can fill unskilled positions. Plus if its...","@nlx161 @nutser79 @ajplus A lot of countries with socialised medicine and free healthcare have more lax immigration policies than the US. As for automation, strong education and social care allows people to rise to more specialised fields. Immigrants can fill unskilled positions. Plus if its...",1440418935833186305,
2021-09-21 20:52:55+00:00,"@Vetologism @Breezy_Be_Easy @TorraineWalker I believe they were effective at one point but not anymore. The wall is already significantly tall and yet immigrants still get over. I would rather my tax money go to a better immigration system rather than a bigger, potentially pointless wall","@Vetologism @Breezy_Be_Easy @TorraineWalker I believe they were effective at one point but not anymore. The wall is already significantly tall and yet immigrants still get over. I would rather my tax money go to a better immigration system rather than a bigger, potentially pointless wall",1440418787606482946,
2021-09-21 20:52:41+00:00,@Brock_toon oh is that the game with the greek immigrant ruining the days of a nordic country and traumatizing a minor?,@Brock_toon oh is that the game with the greek immigrant ruining the days of a nordic country and traumatizing a minor?,1440418731545358337,
2021-09-21 20:52:33+00:00,"#TexansvotingBlue
@tedcruz @JohnCornyn need to go.
They only work for big oil.
They don't want environmental regulations.
Cut taxes for the rich.
Their answer to immigrant serges is to build a worthless wall instead of dealing with the causes, such as hunger, no jobs, and gangs🤔","#TexansvotingBlue
@tedcruz @JohnCornyn need to go.
They only work for big oil.
They don't want environmental regulations.
Cut taxes for the rich.
Their answer to immigrant serges is to build a worthless wall instead of dealing with the causes, such as hunger, no jobs, and gangs🤔",1440418696539762697,
2021-09-21 20:52:27+00:00,"@Pyatt_ @Zubair96754369 @VeeLefty @hasanthehun @NICKIMINAJ The clip could be interpreted your way, but there is a more straightforward probable explanation:

The video itself shows garbage, tight living quarters, etc. where immigrants are camping while waiting.","@Pyatt_ @Zubair96754369 @VeeLefty @hasanthehun @NICKIMINAJ The clip could be interpreted your way, but there is a more straightforward probable explanation:

The video itself shows garbage, tight living quarters, etc. where immigrants are camping while waiting.",1440418670929346568,
2021-09-21 20:52:27+00:00,@Wopkonjorge @jennydeathcom @madanboukman By “they” I mean immigrants that get exploited.,@Wopkonjorge @jennydeathcom @madanboukman By “they” I mean immigrants that get exploited.,1440418669213880328,
2021-09-21 20:52:21+00:00,"@johniadarola Chuck Schumer, he acts as if he is powerless. He praised undocumented immigrants for working on the front lines during COVID, somehow missed the opportunity to say because we wouldn’t give them unemployment so they were forced to.","@johniadarola Chuck Schumer, he acts as if he is powerless. He praised undocumented immigrants for working on the front lines during COVID, somehow missed the opportunity to say because we wouldn’t give them unemployment so they were forced to.",1440418645151158277,
2021-09-21 20:52:12+00:00,.@EliseStefanik  pushes racist ad that also claims undocumented immigrants are the real insurrectionists https://t.co/L5CsyJ8ibe via @TUSK81,.@EliseStefanik  pushes racist ad that also claims undocumented immigrants are the real insurrectionists dailykos.com/story/2021/9/2… via @TUSK81,1440418606362152963,
2021-09-21 20:52:02+00:00,@LaurenBoebert4 @dr_klassen @MMTLabour @MrsDoubtFireSF @gabriel_zucman 'comes to live permanently'. That is a statement of intent. If the expat does not have the intent of living they're permanently they're not an immigrant,@LaurenBoebert4 @dr_klassen @MMTLabour @MrsDoubtFireSF @gabriel_zucman 'comes to live permanently'. That is a statement of intent. If the expat does not have the intent of living they're permanently they're not an immigrant,1440418566193311747,
2021-09-21 20:51:45+00:00,"@LGoff20 @TomiLahren @JoyAnnReid Idc what color the illegals are, they can be white, black, brown, yellow, red, they ALL need to come in the right way, not break in front of the immigrants that are going through the long process of becoming citizens","@LGoff20 @TomiLahren @JoyAnnReid Idc what color the illegals are, they can be white, black, brown, yellow, red, they ALL need to come in the right way, not break in front of the immigrants that are going through the long process of becoming citizens",1440418495972339715,
2021-09-21 20:51:41+00:00,"@POTUS I am VERY disappointed with you. If flying illegals home is an option, why has it not been done to the millions of Hispanics coming illegally?  You wait until they had black skin to fly them home and enforce policy.  Haitians do better than MOST other immigrants here.","@POTUS I am VERY disappointed with you. If flying illegals home is an option, why has it not been done to the millions of Hispanics coming illegally?  You wait until they had black skin to fly them home and enforce policy.  Haitians do better than MOST other immigrants here.",1440418478784008192,
2021-09-21 20:51:36+00:00,ella emhoff getting to go to the met gala and have a modeling career because she benefits from having an imperialist who hates immigrants and trans people as a stepmom…bleak.,ella emhoff getting to go to the met gala and have a modeling career because she benefits from having an imperialist who hates immigrants and trans people as a stepmom…bleak.,1440418459058249730,
2021-09-21 20:51:36+00:00,@ToastarWidemind @Ndonga__ @jozigal1 @Rato_K This idiot is really advocating for south Africa's immigration laws to be broken  for illegal immigrants. ActionSA will rule this country very soon if that's your thinking.,@ToastarWidemind @Ndonga__ @jozigal1 @Rato_K This idiot is really advocating for south Africa's immigration laws to be broken  for illegal immigrants. ActionSA will rule this country very soon if that's your thinking.,1440418455178543109,
2021-09-21 20:51:31+00:00,"@TheLeadCNN @RosaFlores I normally like your panel discussions but your panel today is TOTALLY OFF😡
The Biden administration is NOT treating the immigrants badly. Border Agents going rogue are. This is NOT the Biden administration's VALUES and you KNOW THIS!@VP is NOT criticizing their 'own admin'","@TheLeadCNN @RosaFlores I normally like your panel discussions but your panel today is TOTALLY OFF😡
The Biden administration is NOT treating the immigrants badly. Border Agents going rogue are. This is NOT the Biden administration's VALUES and you KNOW THIS!@VP is NOT criticizing their 'own admin'",1440418435914027012,
2021-09-21 20:51:31+00:00,What exactly defines “immigrant”? As H1/Green Card holder for 5 years I was “resident ALIEN” until becoming an immigrant/citizen 1987…,What exactly defines “immigrant”? As H1/Green Card holder for 5 years I was “resident ALIEN” until becoming an immigrant/citizen 1987…,1440418435167440898,
2021-09-21 20:51:29+00:00,@TomiLahren Do yall blame everything on immigrants,@TomiLahren Do yall blame everything on immigrants,1440418427911348237,
2021-09-21 20:51:25+00:00,"@BlacksOrganize No, they’re immigrants 1st, like they’ve demonstrated.  FBA ADOS 1st!","@BlacksOrganize No, they’re immigrants 1st, like they’ve demonstrated.  FBA ADOS 1st!",1440418411771621381,
2021-09-21 20:51:24+00:00,"@somethingydalgo @Blya__N @Tom__Dakota @SawyerHackett Unhinged racism of why they come, most come as adults. It normally takes 16 years at minimum for the average American to be of any value, even then Americans represent more crime per person then immigrants. Most come out of necessity, whether you want them or not they will come.","@somethingydalgo @Blya__N @Tom__Dakota @SawyerHackett Unhinged racism of why they come, most come as adults. It normally takes 16 years at minimum for the average American to be of any value, even then Americans represent more crime per person then immigrants. Most come out of necessity, whether you want them or not they will come.",1440418406478409738,
2021-09-21 20:51:14+00:00,This is the way @JohnCornyn @SenTedCruz and @GregAbbott_TX believe in treating immigrants.,This is the way @JohnCornyn @SenTedCruz and @GregAbbott_TX believe in treating immigrants.,1440418363214229505,
2021-09-21 20:51:11+00:00,"@Tatra9005 @newsmax Well if we're worried about immigrants destabilizing our country, we should stop destabilizing theirs.","@Tatra9005 @newsmax Well if we're worried about immigrants destabilizing our country, we should stop destabilizing theirs.",1440418353630224388,
2021-09-21 20:51:07+00:00,@AugustW66870376 @nytimes How many immigrants have been whipped before?,@AugustW66870376 @nytimes How many immigrants have been whipped before?,1440418337285033985,
2021-09-21 20:50:59+00:00,"@POTUS @DHSgov @AliMayorkas
This treatment of Haitian immigrants harkens back to slave catcher days. It is despicable! Why?   What are they supposed to do?Where is our humanity?","@POTUS @DHSgov @AliMayorkas
This treatment of Haitian immigrants harkens back to slave catcher days. It is despicable! Why?   What are they supposed to do?Where is our humanity?",1440418303294390274,
2021-09-21 20:50:44+00:00,"I thought it was a joke! @USATRUMPMAN1 
Haitian immigrants try to escape from a bus in South Texas https://t.co/1J70VPgjVd via @expressnews","I thought it was a joke! @USATRUMPMAN1 
Haitian immigrants try to escape from a bus in South Texas expressnews.com/news/local/art… via @expressnews",1440418237338898439,
2021-09-21 20:50:42+00:00,Good God......this is evil and sickening.....those dogs on the horses are part of the so called Brown coalition...Mexican immigrants beating our Black people from the diaspora...OUR PEOPLE.....where the fuck is the CBC and the Brown Haitian VP.,Good God......this is evil and sickening.....those dogs on the horses are part of the so called Brown coalition...Mexican immigrants beating our Black people from the diaspora...OUR PEOPLE.....where the fuck is the CBC and the Brown Haitian VP.,1440418231483715585,
2021-09-21 20:50:38+00:00,"Democrats: “Republicans are ‘gaslighting fascist twats’ who don’t want to help immigrants because they’re racist and lack humanity.”

Also Democrats: “Why should the US give one penny to fund Israeli defense systems when we have problems to address here first?”

🤷🏻‍♀️","Democrats: “Republicans are ‘gaslighting fascist twats’ who don’t want to help immigrants because they’re racist and lack humanity.”

Also Democrats: “Why should the US give one penny to fund Israeli defense systems when we have problems to address here first?”

🤷🏻‍♀️",1440418211871084546,
2021-09-21 20:50:32+00:00,@AresRound2 The only way to take in immigrants and refugees is to not let it make the news - and the way to do that is to not let it build up like this.,@AresRound2 The only way to take in immigrants and refugees is to not let it make the news - and the way to do that is to not let it build up like this.,1440418186952777733,
2021-09-21 20:50:28+00:00,@OfficeofMelania Speak English you immigrant I think the books are making you nervous because they are so close to your truth!,@OfficeofMelania Speak English you immigrant I think the books are making you nervous because they are so close to your truth!,1440418173568749571,
2021-09-21 20:50:18+00:00,"VP Harris remarked on depictions showing U.S. border agents using horse reigns to forcibly stop Haitian immigrants from crossing the American border. ""But human beings should never be treated that way,"" Harris said. https://t.co/Kx3s06V5eR https://t.co/HblNuMglAU #BlackTwitter","VP Harris remarked on depictions showing U.S. border agents using horse reigns to forcibly stop Haitian immigrants from crossing the American border. ""But human beings should never be treated that way,"" Harris said. newsweek.com/democrats-call… https://t.co/HblNuMglAU #BlackTwitter",1440418131416010757,"{'_type': 'snscrape.modules.twitter.Place', 'fullName': 'Sarnia, Ontario', 'name': 'Sarnia', 'type': 'city', 'country': 'Canada', 'countryCode': 'CA'}"
2021-09-21 20:50:17+00:00,"@Wopkonjorge @jennydeathcom @madanboukman There are already a shit ton of non-white people and immigrants in the US and US military. The US empire might wind down for a number of reasons, but I don’t think letting brown ppl in is one of them. They work for less $, pay taxes and can’t access tax benefits they pay into.","@Wopkonjorge @jennydeathcom @madanboukman There are already a shit ton of non-white people and immigrants in the US and US military. The US empire might wind down for a number of reasons, but I don’t think letting brown ppl in is one of them. They work for less $, pay taxes and can’t access tax benefits they pay into.",1440418126303141890,
2021-09-21 20:50:10+00:00,@VP We must defend Americans by stopping illegal immigrants coming across the border! #Kamalaharris #BidenBorderCrisis,@VP We must defend Americans by stopping illegal immigrants coming across the border! #Kamalaharris #BidenBorderCrisis,1440418097857318923,
2021-09-21 20:50:08+00:00,"@memiche @begolop @marujatarre Well, 15,000 is a just a fraction of all Haitian immigrants and with 2 to 3 thousand arriving in Panama every day, wouldn’t you expect some of them to bond together and travel up to The Mexico border? It is not dissimilar from what happened with Vnzlans walking down to Peru/Chile","@memiche @begolop @marujatarre Well, 15,000 is a just a fraction of all Haitian immigrants and with 2 to 3 thousand arriving in Panama every day, wouldn’t you expect some of them to bond together and travel up to The Mexico border? It is not dissimilar from what happened with Vnzlans walking down to Peru/Chile",1440418089280016394,
2021-09-21 20:49:57+00:00,"@HashUrTag @haw_beniaz @mxcaltrz @Z__AC @SDAIA_SA @TawakkalnaApp In UK, an illegal immigrant can be treated on the NHS. I know one who had a heart attack and spent 3 weeks in hospital and got open heart surgery for free. This just won’t be possible in an authoritarian regime. Data protection allows it as NHS doesn’t share data with immigration","@HashUrTag @haw_beniaz @mxcaltrz @Z__AC @SDAIA_SA @TawakkalnaApp In UK, an illegal immigrant can be treated on the NHS. I know one who had a heart attack and spent 3 weeks in hospital and got open heart surgery for free. This just won’t be possible in an authoritarian regime. Data protection allows it as NHS doesn’t share data with immigration",1440418042849071104,
2021-09-21 20:49:53+00:00,"@DickDurbin For 38 years your legacy is setbacks and poison pills. Name 1 immigration reform that is your legacy. Do something this time around. It is just devastating to know that 60002, 60003 and 60004 were not sent by you to the senate. Don’t use legal immigrants as bargaining chips.","@DickDurbin For 38 years your legacy is setbacks and poison pills. Name 1 immigration reform that is your legacy. Do something this time around. It is just devastating to know that 60002, 60003 and 60004 were not sent by you to the senate. Don’t use legal immigrants as bargaining chips.",1440418026717790209,
2021-09-21 20:49:50+00:00,"It's past the time where our country needs a new ""Ellis Island"" on our southern border to process immigrants the same way it did 100 years ago. We need to check their health symptoms, criminal background and let them enter legally and stop them living underground.","It's past the time where our country needs a new ""Ellis Island"" on our southern border to process immigrants the same way it did 100 years ago. We need to check their health symptoms, criminal background and let them enter legally and stop them living underground.",1440418012213899270,
